,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
7931,The Bloodtypes,None,None,,,
7932,Vokabularphysik,None,None,,,
7933,Mark Sultan,"['garage pop', 'garage punk blues', 'garage rock', 'punk blues']",None,,,
7934,Signer & Erabi,None,None,,,
7935,DJ Diversion,None,None,,,
7936,Armin Landtwing,None,None,,,
7937,Hansruedi Blattmann,None,None,,,
7938,Martina Rohrer,None,None,,,
7939,Das Cigar-Quartett spielt an diesem Tag ohne Jacqueline Wachter,None,None,,,
7940,Ariane Haering,None,None,,,
7941,Lillian Boutté,None,None,,,
7942,Phil Parnell,None,None,,,
7943,Denny Ilett,None,None,,,
7944,Torben Björnskov,None,None,,,
7945,Daisy Palmer,None,None,,,
7946,Sir András Schiff,None,None,,,
7947,Joram Bots,None,None,,,
7948,Edouard Mätzener,None,None,,,
7949,Mikhail Rudy,None,"{'rap', 'rai', 'son'}",,,
7950,Mary Ellen Woodside,None,None,,,
7951,Alessandro DAmico,None,None,,,
7952,Dayami Grasso,None,None,,,
7953,John Voirol,None,None,,,
7954,Ilze Grudule,None,None,,,
7955,Leonardo Bortolotto,['sunset lounge'],None,,,
7956,Orgel,None,None,,,
7957,Gianluca Muzzolon,None,None,,,
7958,Trumpet Black,None,None,,,
7959,Silvan Irniger,None,None,,,
7960,Dominic Chamot,None,None,,,
7961,Septet Trio +1,None,None,,,
7962,La Section Rythmique & John Michael Bradford,None,None,,,
7963,Nekfeu,['trap francais'],"{'latin', 'rap', 'son'}",,,
7964,Antonia Ruesch,None,None,,,
7965,Christine Baumann,None,None,,,
7966,Brigitte Maier,None,"{'rap', 'ska', 'son', 'house'}",,,
7967,Sibylle Bremi,None,None,,,
7968,Lorenza Donadini,None,None,,,
7969,Simon Kessler,None,"{'rap', 'son'}",,,
7970,Companion,None,None,,,
7971,Damn City,None,None,,,
7972,Corina Cavegn,None,None,,,
7973,Sevill Klöti,None,None,,,
7974,Lisa Stoll,['zillertal'],None,,,
7975,Nicolas Senn,None,None,,,
7976,Wiebke Lehmkuhl,None,None,,,
7977,James Gilchrist,"['choral', 'deep opera']",None,,,
7978,Tobias Berndt,None,None,,,
7979,Michael Lakner,None,None,,,
7980,Courteeners,"['alt-indie rock', 'britpop', 'garage rock', 'indie rock', 'madchester']",None,,,
7981,Martin Grubinger sen.,None,None,,,
7982,Alexander Georgiev,None,None,,,
7983,Leonhard Schmidinger,None,None,,,
7984,Akis Savas,None,None,,,
7985,Nick Papadopoulos,None,None,,,
7986,Sandro Häsler,None,None,,,
7987,Rolf Häsler,None,None,,,
7988,Vincent Lachat,None,None,,,
7989,Jérôme De Carli,None,None,,,
7990,Giorgios Antoniou,None,None,,,
7991,Pius Holzer,None,None,,,
7992,Andrea Caprez,None,None,,,
7993,Mark Oberholzer,None,None,,,
7994,Balthasar Streit,None,None,,,
7995,Charley Wagner,None,None,,,
7996,Sam Würgler,None,None,,,
7997,Simeon Schwab,None,None,,,
7998,Stefan Hodel,None,None,,,
7999,Tüli,None,None,,,
8000,Samir Böhringer,None,None,,,
8001,Albie Donnelly,None,None,,,
8002,Thorsten Heitzmann,['lithumania'],None,,,
8003,Selbstbedienung,None,None,,,
8004,Die Siffer,['german punk'],None,,,
8005,Mydy Rabycad,None,None,,,
8006,Open Season & Jahcoustix,None,{'son'},,,
8007,Chris & Mike,['boogie-woogie'],None,,,
8008,Marc Portmann,None,None,,,
8009,Fredi Hofmann,None,None,,,
8010,Lions Head,"['deep german pop rock', 'deep tropical house', 'tropical house']",None,,,
8011,Salvo Morello,None,None,,,
8012,Optical feat. Rymetyme,None,None,,,
8013,Delinquent Habits,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop']","{'rap', 'hardcore'}",,,
8014,Ace Hood,"['crunk', 'deep trap', 'deep underground hip hop', 'dirty south rap', 'dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']","{'rap', 'ska', 'hardcore', 'tone'}",,,
8015,Lino Botter Maio,None,None,,,
8016,Aversions Crown,"['brutal deathcore', 'death core', 'djent', 'melodic metalcore']",None,,,
8017,Rings Of Saturn,"['brutal death metal', 'death core', 'djent', 'technical death metal']",None,,,
8018,A Night In Texas,['death core'],None,,,
8019,Friedemann Treiber,None,None,,,
8020,works by Hans Wüthrich,None,None,,,
8021,Clint Haycraft,None,None,,,
8022,Joke Lanz,None,None,,,
8023,Jorge Sanchez-Chiong,None,None,,,
8024,Strotter Inst.,None,None,,,
8025,Doreen Kutzke,None,None,,,
8026,Jürg Plüss,None,None,,,
8027,Sam Amidon,"['chamber pop', 'freak folk', 'indie folk', 'new americana', 'new weird america', 'slow core', 'stomp and flutter', 'stomp and holler']",None,,,
8028,Sebastian Gieck,None,None,,,
8029,Sophie Pacini,None,None,,,
8030,Lesung mit Rolf Dobelli,None,None,,,
8031,Lea Fries,None,None,,,
8032,Chris Guilfoyle,None,None,,,
8033,Hanna Marchand,None,None,,,
8034,Sabine Poyé More,None,None,,,
8035,The Straits,None,{'rai'},,,
8036,Beak,None,"{'rock', 'rap'}",,,
8037,Crest Of Darkness,"['deep symphonic black metal', 'norwegian metal', 'symphonic black metal']","{'black metal', 'metal', 'death metal', 'rap'}",,,
8038,Sterbhaus,None,None,,,
8039,Dear Reader,['german indie'],None,,,
8040,Traded Pilots,None,None,,,
8041,Night Beds,"['chamber pop', 'indie folk', 'stomp and holler']",None,,,
8042,Stromae,None,"{'electro', 'electro house', 'trap', 'new beat', 'rai', 'son', 'house', 'chanson', 'latin', 'rap', 'jungle', 'rock', 'world', 'ska', 'brass band'}",,,
8043,Andy Wettstein,None,None,,,
8044,Liedfett,"['deep german pop rock', 'german indie', 'liedermacher']",None,,,
8045,Klaus Gesing,None,None,,,
8046,Maja Osojnik Band,None,None,,,
8047,Wege Wüthrich,None,None,,,
8048,When Saints Go Machine,['danish pop'],None,,,
8049,The Tallest Man On Earth,"['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'neo mellow', 'new americana', 'singer-songwriter', 'stomp and holler']",None,,,
8050,Yosai,None,None,,,
8051,Simon Schorndanner,None,None,,,
8052,Steffi Narr,None,None,,,
8053,Oddisee,"['alternative hip hop', 'escape room', 'hip hop', 'underground hip hop']","{'rap', 'son', 'swing'}",,,
8054,Tony Malaby,"['avant-garde jazz', 'contemporary jazz', 'free improvisation', 'free jazz']","{'free jazz', 'post-bop', 'rap', 'jazz', 'son'}",,,
8055,Muhi Tahiri,None,None,,,
8056,Daniel Gysin,None,None,,,
8057,Izzy & The Catastrophics,None,None,,,
8058,Tomomi Matsuo,None,None,,,
8059,Natalia Chybiak,None,None,,,
8060,Natia Janikashwili,None,None,,,
8061,Kurt Ott,None,{'rap'},,,
8062,Käthi Kaufmann,None,None,,,
8063,Yza Ya,None,None,,,
8064,Marìa Cristine Kiehr,None,None,,,
8065,The Shanks,None,None,,,
8066,Starcontrol,None,None,,,
8067,No Age,"['alternative rock', 'dance-punk', 'dream pop', 'experimental rock', 'freak folk', 'garage pop', 'garage psych', 'indie punk', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock', 'nu gaze', 'post-hardcore', 'shoegaze']","{'rock', 'punk', 'rap', 'ska', 'art punk'}",,,
8068,Jack of Heart,['garage pop'],None,,,
8069,Complications,None,{'rap'},,,
8070,Janine Cathrein,None,None,,,
8071,Vera Cathrein,None,None,,,
8072,Simon Cathrein,None,None,,,
8073,Yannick Schmutz,None,None,,,
8074,Edoardo Bennato,"['classic italian pop', 'italian arena pop', 'italian hip hop', 'italian pop']","{'canzone', 'son', 'folk', 'rap', 'rock', 'ska', 'tone', 'dub', 'banda'}",,,
8075,Jai-Jagdeesh & Sukhami,None,None,,,
8076,Amanda Sidebottom,None,None,,,
8077,Erik Ryding,None,None,,,
8078,Rebecca Pechefsky,None,None,,,
8079,Pascal Battus,['electroacoustic improvisation'],None,,,
8080,Bryan Eubanks,None,None,,,
8081,Netnakisum,None,None,,,
8082,Stefanie Bossard,None,None,,,
8083,Virginia Breitenstein Krejík,None,None,,,
8084,Samo Salomon,None,None,,,
8085,Dominique Pifarely,None,"{'rap', 'big band', 'rai', 'jazz', 'disco'}",,,
8086,Roberto Dani,None,None,,,
8087,Denis Schuler,None,None,,,
8088,Junghae Lee,None,None,,,
8089,Herwig Gradischnig,None,None,,,
8090,Mylene Farmer,"['chanson', 'french pop']","{'trap', 'rai', 'son', 'pop', 'latin', 'rap', 'pop rock', 'rock', 'ska', 'tone'}",,,
8091,Gianni Spano & The Rock Minds,None,None,,,
8092,Kadavar,"['psychedelic doom', 'retro metal', 'sludge metal', 'stoner metal', 'stoner rock']","{'son', 'stoner rock', 'metal', 'rap', 'hard rock', 'rock', 'tone'}",,,
8093,Rue Royale,None,{'rap'},,,
8094,Josef Rempfler,None,None,,,
8095,Benjamin Rempfler,None,None,,,
8096,Walter Neff,None,None,,,
8097,Matthias  Lincke,None,None,,,
8098,Adrien Oggier,None,None,,,
8099,Dominik Alig,None,None,,,
8100,Walter Trout,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'chicago blues', 'classic rock', 'country blues', 'electric blues', 'louisiana blues', 'memphis blues', 'modern blues', 'piedmont blues', 'power blues-rock', 'soul blues', 'southern rock', 'swamp blues', 'texas blues', 'traditional blues']","{'rock', 'latin', 'rap', 'ska', 'blues'}",,,
8101,Dead Meadow,"['garage rock', 'neo-psychedelic', 'psychedelic doom', 'punk blues', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']","{'son', 'stoner rock', 'heavy metal', 'metal', 'rap', 'rock', 'tone'}",,,
8102,Washed Out,"['alternative dance', 'chillwave', 'dream pop', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'neo-psychedelic', 'new rave', 'noise pop', 'nu gaze', 'shimmer pop', 'synthpop']","{'electro', 'synthpop', 'emo', 'son', 'pop', 'rap', 'chillwave', 'rock', 'ska', 'jazz'}",,,
8103,Gang Colours,None,None,,,
8104,Gery Szax,None,None,,,
8105,Fortunat Häfliger,None,None,,,
8106,Smiley,None,"{'rap', 'ska', 'techno', 'house'}",,,
8107,Joanne Shaw Taylor,"['blues-rock', 'british blues', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'swamp blues', 'texas blues']","{'blues', 'rap'}",,,
8108,Bart Walker,None,None,,,
8109,J Who &  Tre Beats,None,None,,,
8110,Motèl Mari,None,None,,,
8111,Boris Pilleri,None,None,,,
8112,Simon Hirsiger,None,None,,,
8113,Marc Schödler,None,None,,,
8114,Claude Barbotte,None,None,,,
8115,Martin Kissling,None,None,,,
8116,Steve Grant,None,None,,,
8117,Massimo Buonanno,None,None,,,
8118,Dominic Romanelli,None,None,,,
8119,Keven Charette,None,None,,,
8120,Mark di Claudio,None,None,,,
8121,David Brühlmann,None,None,,,
8122,Jürg Frey,None,None,,,
8123,Matthias Hofer,None,None,,,
8124,Ruedi Eugster,None,None,,,
8125,Christian Eugster,None,None,,,
8126,Stefano Cappilli,None,None,,,
8127,Alessandro Cappilli,None,None,,,
8128,Itchy Poopzkid,['german punk'],"{'rock', 'punk', 'punk rock', 'rap', 'emo'}",,,
8129,DJ Komla,None,None,,,
8130,Black Cracker,None,None,,,
8131,Margareta Benkova,None,None,,,
8132,Franz Ortner,None,None,,,
8133,Helga Varadi,None,None,,,
8134,Cédric Pescia,None,"{'rap', 'son'}",,,
8135,Alexander Gavrylyuk,None,None,,,
8136,Tony Majdalani,None,None,,,
8137,Boris Kaesbach,None,None,,,
8138,Birgit Thorgerd Müller,None,None,,,
8139,works by Markus Brönnimann,None,None,,,
8140,Satellite Stories,['shimmer pop'],None,,,
8141,support: Young Romance,None,None,,,
8142,Lola Colt,['garage psych'],None,,,
8143,Jana Karsko,None,None,,,
8144,Mirion Glas,None,None,,,
8145,Johnny Reid & Band,None,None,,,
8146,Nena,"['dance rock', 'deep german pop rock', 'europop', 'german pop', 'new romantic', 'new wave', 'new wave pop']","{'new wave', 'synthpop', 'pop', 'ska', 'rap', 'rock', 'pop rock'}",,,
8147,Rumer,"['new wave pop', 'vocal jazz']","{'rock', 'soul', 'ska', 'rap', 'jazz'}",,,
8148,Ditte Andersen,None,None,,,
8149,Robin Tritschler,None,None,,,
8150,Tobias Schabel,None,None,,,
8151,Dennis Sörös,None,None,,,
8152,Michel Portal,"['clarinet', 'contemporary jazz']","{'emo', 'rai', 'son', 'rap', 'ska', 'jazz'}",,,
8153,Bojan Z.,"['contemporary jazz', 'dark jazz']",None,,,
8154,in der Kantonsschule Baden findet ein Workshop mit Luzia von Wyl und dem Bassisten André Pousaz,None,None,,,
8155,Exilia,"['alternative metal', 'italian metal', 'nu metal', 'rap metal']","{'emo', 'nu metal', 'metal', 'rap', 'rock', 'ska'}",,,
8156,The Agonist,"['canadian metal', 'gothic metal', 'gothic symphonic metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metalcore', 'nu metal', 'symphonic metal']","{'son', 'metal', 'metalcore', 'rap', 'ska', 'death metal'}",,,
8157,Ian Paice feat. Purpendicular,None,None,,,
8158,Ann Malcolm,None,None,,,
8159,Herbert Walser,None,None,,,
8160,Julia Schröder,None,None,,,
8161,Mute Swimmer Band,None,None,,,
8162,Mute Swimmer,None,None,,,
8163,Bernhard Bauch,None,None,,,
8164,Felix Koch,None,None,,,
8165,Nicolai Schorr,None,None,,,
8166,Martin Schenker,None,None,,,
8167,The Durango Riot,None,None,,,
8168,Victoria Mozalevskaya,None,{'ska'},,,
8169,Marc Ribot,"['avant-garde jazz', 'fourth world', 'free improvisation', 'free jazz', 'tzadik']","{'rai', 'son', 'rap', 'rock', 'ska', 'jazz'}",,,
8170,Max Zentawer,None,None,,,
8171,Thomas-Maria Reck,None,None,,,
8172,Arno Pfunder,None,None,,,
8173,We Are Z,None,None,,,
8174,Gala Drop,None,None,,,
8175,TV Smith,None,None,,,
8176,Tobias Arn,None,None,,,
8177,Anton Delen,None,None,,,
8178,Samuel Jaussi,None,None,,,
8179,The Dawn,"['opm', 'pinoy alternative']","{'rap', 'son'}",,,
8180,Fräulein Brecheisen,None,None,,,
8181,Christoph Dangel,None,None,,,
8182,The Durian Brothers,['mandible'],None,,,
8183,DJs Helena Hauff,None,None,,,
8184,Krassimir Ortchestar,None,None,,,
8185,Ben Block,None,None,,,
8186,Ghost Culture,None,None,,,
8187,conductor: Tomy Temerson,None,{'son'},,,
8188,Christoph Croisé,None,None,,,
8189,Oxana Shevchenko,None,None,,,
8190,Willi Tittel,None,None,,,
8191,Jan Hartmann,None,None,,,
8192,Ben Suter,None,None,,,
8193,Verena Krause,None,None,,,
8194,Andrew Ashwin,None,None,,,
8195,Deborah Leonetti,None,None,,,
8196,Laurence Guillod,None,None,,,
8197,Christian Favre,None,"{'rap', 'noise', 'son'}",,,
8198,Anita Grob,None,None,,,
8199,Gerhild Romberger,None,None,,,
8200,Daniel Behle,None,"{'rap', 'baroque'}",,,
8201,Thomas E. Bauer,None,None,,,
8202,Ramón Vargas,"['deep opera', 'opera']",None,,,
8203,Ragnar Kjartansson & The All Star Band,None,{'son'},,,
8204,Carlonie Macphie,None,None,,,
8205,Crispian Steele-Perkins,None,None,,,
8206,Igorrr,"['breakcore', 'drill and bass']","{'son', 'metal', 'baroque', 'rap', 'trip hop', 'breakcore', 'ska', 'death metal'}",,,
8207,Taina,None,"{'tropical', 'rap', 'ska', 'raï'}",,,
8208,Ahab,"['atmospheric black metal', 'avantgarde metal', 'doom metal', 'drone metal', 'funeral doom', 'pagan black metal', 'post-doom metal', 'post-metal', 'voidgaze']","{'doom metal', 'metal', 'rap'}",,,
8209,Jan-Martin Mächler,None,None,,,
8210,Heather Nova,"['lilith', 'new wave pop', 'pop rock']","{'rap', 'ska', 'raï', 'son'}",,,
8211,The Allen Toussaint Quartet,None,None,,,
8212,Rebecca Gerguson,None,{'son'},,,
8213,Zoltán Mácsai,None,None,,,
8214,Die Aeronauten,['german indie'],None,,,
8215,support: Palisades,None,None,,,
8216,Crooks,"['anthem emo', 'progressive post-hardcore']",{'rap'},,,
8217,Headshot,None,"{'rap', 'hardcore', 'son'}",,,
8218,Sudden Death,None,None,,,
8219,Dr. Will & The Wizards,None,None,,,
8220,David Friedmann,None,{'edm'},,,
8221,Bob Degen,None,None,,,
8222,Markus Schieferdecker,['deep german jazz'],None,,,
8223,Peter Perfido,None,None,,,
8224,Wolfgang Puschnig,['deep german jazz'],None,,,
8225,Rick Iannacone,None,None,,,
8226,Jamaaladeen Tacuma,None,"{'rap', 'funk', 'trap', 'disco', 'jazz'}",,,
8227,Tim Hutson,None,{'son'},,,
8228,Michael Bürgin,None,None,,,
8229,Ben Gürgin,None,None,,,
8230,V8 Wankers,None,None,,,
8231,Phall Fatale,None,None,,,
8232,Funkanomics,['funky breaks'],None,,,
8233,Jean-François Laporte,None,"{'electro', 'rap', 'rai'}",,,
8234,Svartvit,None,None,,,
8235,Snake,"['electronic trap', 'tropical house']","{'rap', 'ska', 'son'}",,,
8236,Clandestine,None,{'rap'},,,
8237,Talib Kweli,"['alternative hip hop', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']","{'rai', 'son', 'rap', 'soul', 'ska', 'tone'}",,,
8238,Illa J,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'underground hip hop']",None,,,
8239,DJs Sampa,None,None,,,
8240,Copita,None,None,,,
8241,Cochano,None,None,,,
8242,Hot Hands,None,None,,,
8243,live: Trio Forró Vem Vem,None,None,,,
8244,Arnold y sus Azabaches,None,None,,,
8245,Ivo Schmid,None,None,,,
8246,Salif Keita,"['mande pop', 'world']","{'rap', 'son'}",,,
8247,Goran Bregovic,"['balkan brass', 'world']","{'rai', 'world', 'son', 'punk', 'chanson', 'pop', 'reggae', 'rap', 'folk', 'tango', 'rock', 'gypsy punk', 'ska'}",,,
8248,Rachid Taha,"['arab pop', 'belly dance', 'rai', 'world']","{'punk', 'raï', 'rap', 'rock', 'ska', 'techno'}",,,
8249,Thomas Füri,None,None,,,
8250,Matthew Lonson,None,{'son'},,,
8251,C. Ritchie,None,None,,,
8252,Marita Kohler,None,None,,,
8253,Patricia Flury,None,None,,,
8254,Nino Gmünder,None,None,,,
8255,Franziska Eidenbenz,None,{'ska'},,,
8256,Yulija Sadykava,None,None,,,
8257,Thomas Widmer,None,{'idm'},,,
8258,Bettina Weder,None,None,,,
8259,Hubert Michael Saladin,None,None,,,
8260,Maria Mark,None,None,,,
8261,Patrick Demenga,['deep cello'],None,,,
8262,Andy Narell,['steelpan'],"{'son', 'rap', 'jazz fusion', 'world', 'ska', 'tone', 'jazz'}",,,
8263,Albin Brun,None,None,,,
8264,Patricia Draeger,None,None,,,
8265,Little Caesar,"['deep melodic hard rock', 'glam metal', 'sleaze rock']",None,,,
8266,Acoustical South,None,None,,,
8267,Esther Kretzinger,None,None,,,
8268,Mudhoney,"['alternative rock', 'funk rock', 'garage rock', 'grunge', 'lo-fi', 'noise rock', 'post-grunge', 'post-hardcore', 'post-punk', 'punk', 'punk blues', 'rock']","{'blues', 'garage punk', 'grunge', 'son', 'punk', 'rap', 'garage rock', 'blues rock', 'rock', 'ska'}",,,
8269,Dana Anka,None,None,,,
8270,Maja Hunziker,None,None,,,
8271,Rodin Moldovan,None,None,,,
8272,Is Tropical,"['alternative dance', 'dance-punk', 'electroclash', 'electrofox', 'french indietronica', 'indietronica', 'metropopolis', 'new rave', 'shimmer pop']","{'electro', 'tropical', 'emo', 'rai', 'pop', 'rap', 'rock'}",,,
8273,L'Herbe Folle,None,None,,,
8274,Aladin Chaboche,None,None,,,
8275,Florent Lalet,None,None,,,
8276,Jean Marc Serpin,None,None,,,
8277,Clémentine Thomas,None,None,,,
8278,Sickoids,None,None,,,
8279,Live-Musik zum Stummfilm von Mario Peixoto,None,None,,,
8280,Daniel Roos,None,None,,,
8281,Mikhail Oussov,None,None,,,
8282,Katharina Eicke,None,None,,,
8283,Christian Hickel,None,None,,,
8284,July Talk,['canadian indie'],None,,,
8285,Renato Araujo,None,None,,,
8286,Fisch Althar,None,None,,,
8287,Thomas Füllemann,None,None,,,
8288,Michael Krummerl,None,None,,,
8289,Enrico Pieranunzi,"['contemporary jazz', 'contemporary post-bop', 'cool jazz', 'italian jazz']","{'rap', 'jazz', 'son'}",,,
8290,Kammerchor Kaluga,None,None,,,
8291,Giulia Breschi,None,None,,,
8292,Vincent Flückiger,None,None,,,
8293,Sara Souza-Simon,None,None,,,
8294,Florenz Hunziker,None,None,,,
8295,Ursus Bachthaler,None,None,,,
8296,Floriano Inacio Junior,None,None,,,
8297,Rodrigo Botter Maio s,None,None,,,
8298,Linda Vogel,None,None,,,
8299,und Vincent Glanzmann,None,None,,,
8300,Flogging Molly,"['bow pop', 'celtic punk', 'celtic rock', 'comic', 'pop punk', 'punk', 'skate punk']","{'punk', 'punk rock', 'metal', 'heavy metal', 'street punk', 'zouk', 'folk', 'rap', 'hard rock', 'rock', 'ska'}",,,
8301,Parkway Drive,"['alternative metal', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap metal', 'screamo']","{'hardcore', 'rai', 'son', 'punk', 'metal', 'heavy metal', 'chanson', 'metalcore', 'rap', 'ska'}",,,
8302,Enter Shikari,"['alternative metal', 'emo', 'metalcore', 'nintendocore', 'nu metal', 'pop punk', 'post-hardcore', 'rap metal', 'screamo']","{'electro house', 'step', 'screamo', 'benga', 'son', 'post-hardcore', 'electronicore', 'rock', 'ska', 'tone', 'electro', 'dubstep', 'hardcore', 'drum and bass', 'punk', 'electronic', 'industrial', 'rai', 'house', 'rap', 'world', 'dub'}",,,
